species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
H+,-0.008758528158068657,-0.08145750313997269,0.015570861287415028,-0.011146778240799904,0.04915497452020645,-0.021838922053575516,0.025895075872540474,-0.068509541451931,0.0022459751926362514,-0.09005476534366608,0.01638868823647499,0.0605890266597271,-0.6506720781326294,-0.09634550660848618,0.014975134283304214,0.04774703085422516,-0.037121210247278214,0.05367284268140793,-0.11556170135736465,0.058641575276851654,-0.018892113119363785,0.0019349406938999891,-0.040272947400808334,-0.00281200697645545,-0.07193003594875336,0.0008075301302596927,0.018028413876891136,-0.017205171287059784,-0.011682137846946716,0.0040687378495931625,0.07870182394981384,-0.01648353785276413,0.0662752091884613,-0.02847098745405674,0.03789901360869408,-0.0005574845708906651,-0.02146332338452339,-0.0996866449713707,0.0473024919629097,-0.07114159315824509,-0.052852194756269455,-0.0329565666615963,-0.043222345411777496,0.38389071822166443,-0.020447099581360817,0.02999674342572689,-0.04653353989124298,-0.012958266772329807,-0.022181984037160873,-0.06970242410898209,-0.02413967438042164,-0.36598527431488037,0.050066567957401276,0.19196291267871857,-0.03178618848323822,-0.20809580385684967,0.007998413406312466,0.025557246059179306,0.007228358183056116,0.010904609225690365,0.8486025333404541,-0.030159346759319305,-0.05619185417890549,-0.05950324982404709,0.03233732283115387,-0.03267652913928032,-0.004829686135053635,-0.08822043240070343,-0.45346567034721375,-0.01996733248233795,-0.0018483235035091639,-0.03190423920750618,-0.010282840579748154,0.02137800119817257,-0.01814793050289154,-0.04514573514461517,0.10867807269096375,0.003033122979104519,-0.0011706179939210415,-0.05472198501229286,0.7685995697975159,-0.002715875394642353,0.09566444903612137,-2.9268839359283447,0.05184207111597061,0.0695292204618454,0.055021196603775024,-0.07050685584545135,0.02364177256822586,-0.008084946312010288,0.06337259709835052,-0.004298329818993807,0.027368083596229553,-0.0925314649939537,-0.02287081629037857,-0.47822266817092896,0.08845813572406769,0.18624649941921234,-0.036100734025239944,-0.03932701051235199,-0.051939476281404495,0.06550608575344086,-0.048412591218948364,0.04202644154429436,-0.017396152019500732,0.3149726986885071,0.07614948600530624,0.01746242493391037,-0.06011539325118065,-0.006094479933381081,-0.006240999326109886,0.06469745188951492,-0.025163795799016953,-0.0026967693120241165,-0.07643474638462067,-0.014130131341516972,-0.3793792128562927,-0.28488725423812866,-0.10370717942714691,-0.23667818307876587,0.006739027798175812,-0.012327064760029316,0.025426100939512253,0.11880176514387131,-0.03309573605656624,0.050488363951444626,0.4440416395664215,-0.06022079661488533,-0.037957631051540375,0.08577971160411835,-0.02229868806898594,-0.05836741626262665,-0.46750110387802124,-0.011919539421796799,0.3229084014892578,0.019222745671868324,0.0016839614836499095,-0.024081498384475708,0.035475168377161026,-0.31406787037849426,-0.08577972650527954,0.016574760898947716,0.031071869656443596,0.018234804272651672,0.07899756729602814,-0.07761505991220474,-0.010009856894612312,0.182195782661438,-0.0810297429561615,0.050401780754327774,0.04278654605150223,0.04596613720059395,-0.05948840081691742,-0.02989218756556511,0.07326844334602356,-0.004457889124751091,-0.07279456406831741,0.0545690692961216,-0.015396568924188614,0.0144041758030653,0.04444799944758415,-0.020586825907230377,-0.2997499406337738,0.2048065960407257,-0.15316005051136017,0.02375885285437107,-0.014670458622276783,-0.06485666334629059,-0.001303219934925437,0.03941510245203972,-0.07105767726898193,-0.004149287939071655,0.5887196063995361,0.0476246178150177,0.04898155480623245,-0.4527941942214966,0.4099080264568329,-0.0497136265039444,0.053752511739730835,-0.021585483103990555,0.03376973420381546,-0.027260156348347664,-0.04514825716614723,0.02485208958387375,-0.0221791323274374,-0.04723742604255676,-0.046671245247125626,0.7935568690299988,-0.02343476191163063,0.021550869569182396,-0.06042097881436348,0.052658118307590485,-0.016991393640637398,-0.034957654774188995,0.020342258736491203,0.03037770837545395,-0.0009332147892564535,-0.05169579014182091,-0.17907214164733887,0.06509169191122055
H-,-0.016418304294347763,-0.07113788276910782,0.0037851990200579166,-0.028858641162514687,-0.00909373164176941,0.01153416745364666,0.004360770806670189,0.0027308929711580276,0.11997226625680923,0.06010492146015167,0.05214317888021469,-0.08023792505264282,-0.5384953618049622,0.08660021424293518,-0.05055937170982361,0.025471610948443413,-0.06735073775053024,-0.04076207056641579,-0.03527119755744934,0.04023905098438263,-0.02306581474840641,0.06741347163915634,0.08691063523292542,-0.061036087572574615,-0.07914330810308456,-0.03670229762792587,0.05912192910909653,0.04277774319052696,0.009220385923981667,-0.015294951386749744,0.012022256851196289,-0.048574384301900864,0.0444423072040081,-0.018112873658537865,0.023979105055332184,0.051768653094768524,0.062165018171072006,-0.0522187277674675,0.004422334022819996,-0.020391572266817093,-0.03864910826086998,0.06792404502630234,0.01536709163337946,-0.048393115401268005,-0.02264471724629402,0.07264954596757889,-0.11731410026550293,-0.01795441098511219,-0.1201574057340622,0.011198495514690876,-0.006561832502484322,-0.49400317668914795,0.012729493901133537,0.7649108171463013,-0.013848253525793552,0.2808716297149658,0.0553034171462059,-0.01871895231306553,-0.03420751914381981,0.07744362950325012,0.07402411848306656,0.12898024916648865,-0.07207450270652771,-0.0074168723076581955,0.0394008532166481,0.004063659813255072,0.02488980069756508,0.07622217386960983,-0.05380157381296158,0.04284047335386276,0.02601655386388302,0.06503505259752274,-0.08337066322565079,0.012828311882913113,0.09324046224355698,0.0022418396547436714,0.055420733988285065,0.0012937488500028849,-0.05235446244478226,-0.02540682815015316,0.20286419987678528,0.02472270093858242,-0.01727321930229664,-0.4754725694656372,0.08052004873752594,0.039850298315286636,-0.10271146893501282,0.027568839490413666,0.011659746989607811,-0.03210754320025444,-0.033139608800411224,0.04661114141345024,-0.015615391544997692,-0.0035614834632724524,0.03397393226623535,-0.6718238592147827,0.07140763103961945,0.4494073987007141,0.006781044881790876,-0.04311266168951988,-0.04412076994776726,0.008589246310293674,0.01082098763436079,-0.01807687245309353,-0.07419569790363312,0.07058394700288773,0.04189852997660637,0.0077248504385352135,0.03908449783921242,0.05214532092213631,-0.07911358028650284,0.004008276853710413,-0.08290646970272064,-0.025772443041205406,-0.01750985160470009,-0.09632104635238647,0.5165389180183411,0.26806530356407166,0.0002444332931190729,-0.37934431433677673,0.0070982035249471664,-0.08499543368816376,0.02283433824777603,-0.05614650249481201,0.06369388103485107,-0.03561629727482796,0.37914225459098816,-0.02798055298626423,-0.16683293879032135,0.012448182329535484,0.012541642412543297,-0.014224622398614883,-0.5350098609924316,-0.029101962223649025,0.2465817928314209,0.036352358758449554,0.015563027001917362,-0.0189896859228611,0.03767385333776474,-0.3606782853603363,-0.005410758778452873,0.02068284898996353,0.00950539205223322,-0.024733996018767357,-0.04733995348215103,-2.1161413192749023,-0.051338307559490204,-0.1752486526966095,-0.005948592908680439,0.06766621023416519,0.04629212245345116,0.0057451725006103516,-0.03204743564128876,0.019398944452404976,-0.057724639773368835,-0.04416486620903015,-0.0036309054121375084,0.04112263396382332,0.017617685720324516,-0.03769969940185547,-0.09044312685728073,-0.0124400295317173,-0.40265828371047974,-0.3901002109050751,-0.017178773880004883,0.04296613112092018,0.04017418995499611,0.016825221478939056,0.10123984515666962,0.04578518494963646,0.015157150104641914,-0.021954476833343506,-0.07042694091796875,0.08444394916296005,0.009211752563714981,-0.3817252218723297,0.4668101370334625,0.012862156145274639,0.007219469174742699,-0.012186837382614613,0.08956827223300934,-0.07681433111429214,0.05808001384139061,-0.041788313537836075,-0.014480054378509521,-0.0033125209156423807,-0.006983161438256502,-0.07782848924398422,0.0117544736713171,-0.060132332146167755,-0.0005806763656437397,-0.011605663225054741,0.09049186110496521,-0.02335391938686371,0.029500864446163177,0.002516521140933037,0.07778593897819519,-0.034605275839567184,-0.21878284215927124,-0.0022871647961437702
H0+,-0.025528423488140106,0.007625805679708719,-0.048174530267715454,-0.04054530709981918,-0.008684826083481312,0.02866939827799797,-0.014136073179543018,-0.05775495991110802,-0.073009192943573,-0.028287075459957123,-0.04927525296807289,-0.028952281922101974,2.2305328845977783,-0.16025449335575104,-0.0030828071758151054,0.0009056814014911652,-0.06506231427192688,0.1295669972896576,-0.08980292081832886,0.08864022046327591,0.003316209651529789,-0.054618820548057556,0.06629819422960281,0.011190105229616165,-0.07055296748876572,-0.016970032826066017,0.11889871954917908,0.10605520009994507,0.01471793558448553,-0.10977017879486084,-0.011825917288661003,-0.043738290667533875,-0.003196595935150981,0.049235932528972626,-0.02166840434074402,0.037285059690475464,-0.0695621594786644,-0.014171399176120758,-0.06965824216604233,0.0239704679697752,0.01941724866628647,0.04726956784725189,-0.10224953293800354,0.1892819106578827,-0.048776138573884964,0.029406478628516197,-0.040134891867637634,0.10638205707073212,0.07102201133966446,0.012410394847393036,-0.09903936833143234,-0.9746322631835938,-0.0370546355843544,0.03775850683450699,-0.03886885195970535,-1.041298508644104,0.1577378660440445,-0.038949865847826004,-0.02614470012485981,0.016308367252349854,0.09756091982126236,0.13973921537399292,-0.08133866637945175,0.12179958820343018,0.06121305003762245,0.11552441120147705,0.08251552283763885,-0.8606735467910767,1.7000735998153687,0.20027115941047668,-0.027089061215519905,-0.06514779478311539,0.07628931105136871,0.005226535256952047,0.0023888126015663147,-0.06032615527510643,-0.016751518473029137,-0.009615492075681686,-0.02225462906062603,-0.04459288716316223,0.09749243408441544,0.020280228927731514,0.06788892298936844,-0.6726278066635132,0.017236674204468727,-0.04355030879378319,0.14215457439422607,-0.013857385143637657,-0.12425989657640457,0.028121963143348694,-0.11618699133396149,0.04138723015785217,0.058024320751428604,-0.016969850286841393,0.002569573000073433,-0.6896971464157104,0.056397825479507446,0.18638451397418976,0.013252749107778072,0.1235082745552063,0.04372122138738632,0.07323063164949417,0.07483905553817749,-0.047167547047138214,0.019156618043780327,0.803753137588501,-0.24103164672851562,0.10874944925308228,0.029983848333358765,-0.06281227618455887,-0.02218509465456009,-0.10119041800498962,0.017226697877049446,0.03335986286401749,-0.03793707862496376,-0.04402386397123337,0.23297913372516632,-0.13145889341831207,-0.007500610779970884,-0.5929989218711853,0.03547567501664162,-0.050493646413087845,-0.067328080534935,0.14679983258247375,0.011535163968801498,-0.05951923877000809,0.25171810388565063,-0.13329783082008362,-0.0109945023432374,-0.027180416509509087,-0.14196598529815674,0.010082353837788105,0.21676543354988098,0.015833990648388863,0.5276665687561035,-0.07501589506864548,0.03228113055229187,-0.09468026459217072,-0.09893380105495453,-0.08115987479686737,0.016106316819787025,-0.06356285512447357,-0.0873892530798912,0.06455639749765396,0.1317746490240097,-0.38023778796195984,0.13550269603729248,-0.26142555475234985,0.014892544597387314,0.02941371500492096,-0.005579426884651184,0.15981769561767578,-0.05968419089913368,-0.005965469870716333,0.011331906542181969,0.013579724356532097,-0.044290412217378616,-0.017290137708187103,0.08678900450468063,-0.004253744147717953,-0.047571927309036255,-0.09799253195524216,-0.32278168201446533,-0.28416284918785095,0.09454689919948578,-0.04110758379101753,-0.050307221710681915,0.0008956710807979107,0.08046669512987137,-0.04733043164014816,-0.02675129659473896,-0.10591112822294235,-1.0333101749420166,-0.024160124361515045,-0.00016740267165005207,-0.7468702793121338,0.9809508323669434,-0.005099612288177013,-0.04910200461745262,-0.03720184415578842,0.0509536936879158,-0.013262173160910606,-0.060803674161434174,0.008784955367445946,-0.037687867879867554,-0.01367587223649025,-0.006065993569791317,0.9452643990516663,0.0440976656973362,0.10073794424533844,0.006579050328582525,0.10744658857584,-0.12079425156116486,-0.036232296377420425,-0.018041836097836494,-0.03080187551677227,-0.027250010520219803,-0.10224439948797226,0.32475563883781433,-0.03974924609065056
Li+,-0.013121665455400944,-0.08438850194215775,-0.09610627591609955,-0.10109899193048477,-0.033222585916519165,-0.022250551730394363,0.059000007808208466,-0.0731550008058548,0.024039223790168762,0.12068655341863632,-0.039564553648233414,0.029122019186615944,-0.7074198126792908,0.1094326600432396,-0.006064893677830696,0.040881529450416565,0.020583894103765488,-0.08091161400079727,-0.10944170504808426,0.014827283099293709,0.06214260309934616,0.0465407557785511,0.06293115764856339,-0.0896749198436737,-0.11310975253582001,-0.12836605310440063,0.05426592752337456,-0.07218662649393082,-0.03437187150120735,-0.11205710470676422,0.0703112930059433,-0.02948777750134468,-0.05827302485704422,-0.09806591272354126,-0.014947350136935711,-0.02965208701789379,0.029339075088500977,-0.03344958648085594,-0.01243670005351305,-0.016590779647231102,0.06271613389253616,0.024536116048693657,0.017923759296536446,0.06401091068983078,-0.04211699962615967,0.03715335205197334,-0.059396982192993164,0.06962636113166809,0.044643234461545944,0.06621807813644409,-0.02021269127726555,0.2547653913497925,-0.03303894028067589,-1.090744137763977,-0.07360725104808807,0.6063926815986633,0.010167348198592663,-0.008130906149744987,0.03165803104639053,-0.019612809643149376,0.19713778793811798,0.09112734347581863,-0.0942295715212822,-0.08253858983516693,0.009771887212991714,0.015339599922299385,-0.03583658114075661,0.029698587954044342,0.6892077922821045,-0.01014184020459652,0.032174840569496155,-0.03317542374134064,-0.07828176021575928,-0.07674793899059296,0.05745813995599747,-0.06358257681131363,0.06062360480427742,-0.008870342746376991,0.01752309314906597,0.042055949568748474,-0.7321485877037048,0.0046088797971606255,-0.022524438798427582,-1.5444536209106445,0.08316391706466675,-0.034617919474840164,-0.058148350566625595,0.021879246458411217,-0.02220804989337921,0.0901593565940857,0.08716246485710144,0.07136920839548111,0.01575816050171852,-0.007137897424399853,-0.013402104377746582,-0.5522774457931519,-0.03251825273036957,0.29830649495124817,-0.052076615393161774,0.008675954304635525,0.08006035536527634,-0.0013596309581771493,-0.08257032930850983,0.03325705975294113,-0.025034062564373016,-0.017586370930075645,-0.2679060101509094,-0.011437417939305305,-0.08358953148126602,0.09952306002378464,-0.04590935632586479,0.030299650505185127,-0.06688638031482697,-0.006318236235529184,-0.04582997411489487,0.06329521536827087,-0.1093994528055191,-0.32347092032432556,-0.05467966943979263,-0.137325257062912,-0.01783754676580429,0.006616684608161449,-0.03071543015539646,0.1272612065076828,-0.06427013128995895,0.04129752144217491,0.2899174690246582,-0.05361843854188919,-0.05109487101435661,0.03111732192337513,0.03226885944604874,0.07828918099403381,0.13927558064460754,-0.019016290083527565,0.10488493740558624,-0.015828413888812065,-0.011079462245106697,-0.03019280731678009,0.038299839943647385,0.3124217391014099,0.12953633069992065,-0.030493322759866714,0.026975132524967194,0.040252458304166794,-0.02002364955842495,0.5473378896713257,0.02936723828315735,-0.23130449652671814,-0.056681569665670395,0.12108840048313141,0.12374778091907501,-0.01727454736828804,0.018854083493351936,0.01553518045693636,0.06045280396938324,-0.03458767384290695,0.04301370307803154,0.05438387766480446,-0.008153743110597134,-0.03503256291151047,0.00023262458853423595,-0.03214680403470993,-0.10837049037218094,-1.0770994424819946,0.13639023900032043,0.09767171740531921,-0.016741687431931496,-0.027752751484513283,0.06189592555165291,0.007640117779374123,0.029497088864445686,-0.029544176533818245,-0.22859258949756622,0.07239584624767303,0.025364190340042114,-0.5135827660560608,0.6821054220199585,-0.07659362256526947,0.030357331037521362,0.04870394989848137,0.009984015487134457,-0.0008280571782961488,-0.04727834090590477,0.0349222831428051,-0.09486103802919388,-0.018643144518136978,0.06204051524400711,-0.7523440718650818,0.018558068200945854,-0.0038549755699932575,-0.06243882700800896,-0.02144225873053074,-0.09921037405729294,-0.004957094788551331,0.08249887824058533,-0.07114548981189728,0.029652411118149757,-0.05343370884656906,0.07633457332849503,0.09478148818016052
Be2+,0.1790943294763565,0.083152174949646,0.14417463541030884,0.004583745263516903,0.09522070735692978,0.11633287370204926,0.06858666986227036,0.19232682883739471,-0.11726843565702438,-0.012056048959493637,0.17030534148216248,0.20798739790916443,-0.0038304117042571306,-0.25404903292655945,0.15161478519439697,-0.04328892007470131,-0.08212614059448242,0.03103349544107914,0.060861602425575256,0.15784119069576263,-0.09536127746105194,0.09160445630550385,-0.13436204195022583,0.016268547624349594,0.17357590794563293,-0.040449108928442,0.2505488097667694,-0.06523732841014862,-0.14286211133003235,0.0872921347618103,0.1253538876771927,0.11405078321695328,0.14774510264396667,-0.011969095095992088,-0.034002866595983505,-0.006267536897212267,-0.0015885663451626897,0.3105543851852417,0.1546928584575653,0.1356755495071411,-0.05173805356025696,-0.17049774527549744,0.0938219428062439,-0.3108372092247009,-0.17174720764160156,0.17885515093803406,0.11193304508924484,-0.02694985829293728,-0.023919546976685524,-0.16166917979717255,-0.17581024765968323,1.3736921548843384,0.06180690973997116,-0.5886179208755493,-0.1448252648115158,0.4063955247402191,0.15543413162231445,-0.09118254482746124,0.13593240082263947,0.010490519925951958,0.7103539109230042,-0.08837559819221497,-0.25288474559783936,0.18735724687576294,-0.026363225653767586,0.10040060430765152,-0.11653987318277359,-0.3451838493347168,0.8352709412574768,-0.1187901422381401,0.10444888472557068,-0.060736093670129776,0.09964834898710251,-0.013508913107216358,-0.21935059130191803,0.16157963871955872,0.019732527434825897,-0.11480733007192612,-0.1059531420469284,-0.012106909416615963,-0.6817745566368103,0.069457046687603,0.006927070207893848,-1.4361943006515503,-0.08454366773366928,-0.019148780032992363,0.1502012461423874,-0.029788149520754814,-0.23402158915996552,-0.05751333013176918,-0.040094051510095596,-0.0055830213241279125,0.16711543500423431,0.01350848376750946,0.15239743888378143,-0.9925766587257385,0.13382488489151,0.13623836636543274,0.10663649439811707,-0.06738947331905365,0.072734534740448,-0.06556795537471771,0.10238350927829742,-0.03413732349872589,-0.22077254951000214,0.21402877569198608,-0.11711187660694122,0.2840164005756378,-0.06962855160236359,-0.13054323196411133,0.06509734690189362,0.05772518739104271,-0.058278732001781464,0.06946416199207306,-0.09463370591402054,-0.011562849394977093,0.614109992980957,0.16631551086902618,-0.0005860332166776061,-1.1350514888763428,0.08318308740854263,0.09427471458911896,-0.07253612577915192,0.006539271213114262,0.09097529947757721,-0.2505543529987335,-0.4921554625034332,0.14496590197086334,0.1228298470377922,0.08779829740524292,-0.02982265129685402,-0.23431633412837982,0.2847493588924408,-0.10871298611164093,-0.18073265254497528,0.10190039873123169,0.0015814239159226418,0.02605275623500347,-0.010843009687960148,-0.04862421378493309,-0.26245036721229553,0.1409088671207428,-0.16656318306922913,-0.1198413074016571,-0.07390939444303513,-1.012585997581482,-0.14006653428077698,0.39894554018974304,-0.14415469765663147,-0.11157581210136414,-0.2005823403596878,0.21215379238128662,0.12384293228387833,0.03758997842669487,0.03454620763659477,0.12814803421497345,0.09020867198705673,-0.13354739546775818,0.29334554076194763,-0.0016207261942327023,0.05204285681247711,0.12305885553359985,-1.0798872709274292,-0.11623500287532806,0.03884429112076759,0.04643984138965607,0.18798084557056427,0.21670465171337128,0.16080181300640106,-0.07368786633014679,-0.01972038298845291,0.14549674093723297,0.1338125765323639,-0.2043081521987915,0.024570606648921967,-0.6182845234870911,-0.03956865891814232,-0.12252654880285263,-0.11051838845014572,-0.02134649269282818,0.042002223432064056,-0.07354605942964554,0.16445262730121613,-0.011497325263917446,0.12481419742107391,0.06971552222967148,0.09591193497180939,0.4236581027507782,0.1029481515288353,0.012700920924544334,0.14272600412368774,0.0006722090765833855,-0.07300499826669693,0.03313819319009781,0.22562767565250397,-0.08869516104459763,-0.21988116204738617,0.0066714356653392315,-0.043650977313518524,-0.02307414449751377
B+,0.05581716075539589,-0.12729932367801666,-0.0849413350224495,0.04874081537127495,0.16738399863243103,0.07847446203231812,0.09758409857749939,-0.19688883423805237,-0.22545596957206726,-0.07642077654600143,-0.1073746308684349,0.015423916280269623,-0.6056450009346008,0.01627790369093418,0.11070574074983597,0.11828233301639557,-0.08249164372682571,0.0604664646089077,0.07879482954740524,0.003923557233065367,0.1917126476764679,-0.06856974214315414,-0.005267235450446606,-0.12022057175636292,-0.2693731188774109,0.1135266125202179,-0.013653142377734184,0.14063051342964172,0.15211640298366547,-0.04050712287425995,-0.10884147137403488,-0.09949612617492676,-0.1758204698562622,-0.08065267652273178,-0.0910506471991539,0.07995139807462692,-0.1916218101978302,0.04597381874918938,-0.14526315033435822,0.12167548388242722,0.06327179819345474,-0.03570239618420601,-0.15746751427650452,-0.3775588274002075,-0.04047417640686035,-0.15140439569950104,-0.18120375275611877,-0.18856403231620789,0.09912103414535522,-0.10389972478151321,0.00728632090613246,0.8533622026443481,0.016040081158280373,-0.6154807806015015,0.12852954864501953,0.6896902322769165,0.24376888573169708,0.02523946762084961,-0.17450934648513794,0.2831670045852661,1.1282708644866943,-0.05019788816571236,-0.11677475273609161,-0.1230502799153328,0.07921373844146729,-0.21072563529014587,-0.16610045731067657,0.09161114692687988,0.43434470891952515,0.17073708772659302,-0.015304569154977798,-0.03387770801782608,-0.2887815535068512,0.22732825577259064,0.14278937876224518,0.21314875781536102,-0.04680158942937851,-0.1815398782491684,-0.4353754222393036,0.06066964194178581,-0.12171484529972076,0.021445240825414658,0.025255238637328148,-0.4690784513950348,0.12208697944879532,0.1722549945116043,0.18459777534008026,0.10657422989606857,-0.047569822520017624,0.16825439035892487,0.20290233194828033,0.20077410340309143,0.14870087802410126,-0.06555695086717606,0.15627269446849823,-0.5803346037864685,0.09480640292167664,0.15264810621738434,0.009477186016738415,0.23272578418254852,-0.012804598547518253,-0.04108943045139313,-0.06905776262283325,0.003782154992222786,-0.0012320629321038723,-0.23342284560203552,0.4777013063430786,-0.10529722273349762,-0.1113528236746788,0.246942400932312,-0.08691264688968658,0.14392639696598053,-0.13808183372020721,-0.17943647503852844,-0.3215675354003906,-0.19833804666996002,-0.7731610536575317,-0.19648587703704834,-0.245488241314888,-0.9155598878860474,0.013527446426451206,0.04788627848029137,-0.07349153608083725,-0.06714470684528351,0.3369057774543762,0.04567846655845642,-3.0200164318084717,0.03848773613572121,-0.09395093470811844,-0.18884271383285522,-0.015836535021662712,-0.08529669046401978,0.14883020520210266,0.014572380110621452,0.5049040913581848,-0.020142700523138046,0.03747760131955147,0.27675727009773254,0.19680754840373993,-0.009470724500715733,0.11131110787391663,0.030053578317165375,-0.09685584157705307,-0.15909656882286072,0.07043314725160599,-0.42816445231437683,0.11214371770620346,0.5703595280647278,0.2211579978466034,0.3067871332168579,-0.08459672331809998,0.13704544305801392,0.04151676595211029,-0.05893518403172493,0.020045815035700798,-0.2036549150943756,-0.0069650462828576565,0.15810686349868774,-0.03033488243818283,0.1381877362728119,0.2496129274368286,0.06810411810874939,-0.4308411478996277,-0.5837867259979248,-0.10443924367427826,0.03934045508503914,0.2113141268491745,0.025000736117362976,0.44542020559310913,0.06781751662492752,-0.18541008234024048,0.08124999701976776,-0.43970465660095215,0.14900460839271545,0.034468039870262146,-0.5901467204093933,0.6407654285430908,0.023090573027729988,0.20833159983158112,-0.21648432314395905,0.1231345683336258,-0.20545797049999237,0.0010777158895507455,0.14003220200538635,-0.011565444059669971,-0.2399459034204483,-0.11895136535167694,1.4611228704452515,0.06386414915323257,-0.21076767146587372,-0.17085975408554077,0.27104246616363525,-0.009001310914754868,-0.22082450985908508,-0.006940426770597696,-0.03487725928425789,-0.06785627454519272,-0.1240440234541893,0.07816091179847717,0.11245512962341309
B2+,-0.00981528777629137,-0.18440091609954834,-0.12169687449932098,-0.17113910615444183,0.12722210586071014,-0.1921408772468567,0.19404539465904236,-0.032770030200481415,-0.18833546340465546,-0.04766250029206276,0.004931228701025248,0.12468087673187256,-0.7611321806907654,0.25458964705467224,-0.1528908759355545,0.13776841759681702,0.029034286737442017,0.23890899121761322,-0.22240188717842102,-0.05580034852027893,-0.04894131422042847,0.3898819088935852,-0.07173006236553192,-0.055697061121463776,-0.007020619232207537,0.04275674372911453,-0.11406473815441132,0.0868683010339737,-0.14387381076812744,-0.13106155395507812,0.17005667090415955,-0.013815895654261112,0.1348905712366104,0.1614597588777542,-0.2570163607597351,-0.007973632775247097,-0.1476772427558899,-0.1250244677066803,0.11891917884349823,-0.0036610420793294907,0.1865701824426651,0.03521303832530975,-0.06361138075590134,-0.050979506224393845,-0.028556134551763535,0.0024302033707499504,-0.1412065178155899,0.048375315964221954,0.037037644535303116,-0.029441194608807564,-0.04879958555102348,0.7011304497718811,0.08528643846511841,-1.0736808776855469,0.08750566840171814,1.3001091480255127,0.0032775672152638435,0.0033928328193724155,0.20083338022232056,0.03610406816005707,0.5044543147087097,0.11903928965330124,0.06243143230676651,0.07718361169099808,0.04290775954723358,-0.009405598975718021,-0.02314671128988266,-0.5420573949813843,-0.16893400251865387,0.2176567167043686,-0.07261501997709274,-0.06405472755432129,-0.019408350810408592,-0.22285087406635284,0.0027940943837165833,-0.07802578061819077,0.2163236290216446,0.11669115722179413,-0.5035439133644104,-0.1823931634426117,0.1900632679462433,-0.2726810872554779,0.3561916649341583,-0.7530285716056824,0.0622289665043354,-0.010124718770384789,-0.020947318524122238,-0.0670970007777214,-0.1712265908718109,-0.0010211941553279757,-0.22730976343154907,-0.07010910660028458,0.03963616490364075,-0.05234650894999504,-0.0781029611825943,-0.921242356300354,0.06000722199678421,-0.13918288052082062,-0.0041322349570691586,0.14314380288124084,-0.03268863260746002,0.08599086105823517,-0.019593914970755577,-0.08655896037817001,-0.06281735748052597,0.26554304361343384,0.16757623851299286,-0.04917896166443825,-0.111557237803936,0.01771726831793785,-0.08584991842508316,0.008923751302063465,-0.19104266166687012,-0.07536914199590683,0.01406498160213232,0.16242453455924988,0.5470542907714844,0.019933491945266724,-0.06418334692716599,-1.2189944982528687,-0.03409290313720703,-0.12352065742015839,0.28006190061569214,0.05297442898154259,0.018793370574712753,-0.29429203271865845,-2.00372314453125,-0.15166355669498444,0.004470293875783682,0.0381351038813591,-0.1362273097038269,0.2551937401294708,-0.006668482907116413,0.04476597532629967,0.2542383372783661,-0.06017490476369858,-0.13082508742809296,-0.11079895496368408,0.08117198199033737,0.21975326538085938,-0.3607766032218933,-0.2479158341884613,0.12328080087900162,-0.0064483280293643475,-0.03722769394516945,-1.1016838550567627,-0.11814481019973755,0.7312803268432617,0.11753912270069122,-0.09675374627113342,-0.09015441685914993,-0.05150366947054863,-0.008844517171382904,-0.005782164167612791,-0.014492726884782314,0.10240881145000458,0.004883455112576485,0.13804814219474792,-0.044674962759017944,0.0710836723446846,-0.39477619528770447,0.0023715489078313112,-1.1152687072753906,-0.20714648067951202,0.03484083712100983,-0.14046059548854828,-0.14679645001888275,-0.18422764539718628,-0.13732397556304932,-0.05961703136563301,0.01728307269513607,-0.10979066789150238,0.330235093832016,0.23300708830356598,0.00012714008335024118,-0.3564441502094269,0.723670244216919,-0.07203934341669083,0.08506634831428528,0.06701499968767166,0.2842860817909241,0.011917268857359886,-0.06908782571554184,-0.0828779935836792,-0.04657873511314392,-0.05405464395880699,-0.02528347447514534,1.6495132446289062,-0.1373375803232193,0.008942380547523499,0.060720913112163544,-0.10096351057291031,-0.12521246075630188,-0.22538231313228607,-0.061658721417188644,-0.027124762535095215,0.14814876019954681,-0.21865932643413544,-0.2547752857208252,-0.032719094306230545
