element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Mn,-0.0216822478776449,-0.021815844287415904,0.013113550152562561,-0.02352882930527945,0.19664609967698266,0.010627180598988739,0.16694314196427215,-0.23761708736443918,0.1849132465243728,0.030570178743636926,0.12500623168304137,-0.0844560132832161,0.34478604314787814,-0.00048303904234100396,0.09323841544558993,-0.04033435782310815,0.09437190682204569,-0.13664892263967068,0.0950558030481403,-0.02159685916457204,-0.030753964167266036,0.022407886477340117,0.28769435866022514,0.16108782626284726,-0.045485103341891674,-0.05906242944591619,-0.11796310122404499,-0.03074421295780367,0.11596046385945251,-0.04789705840117749,-0.22835258408856413,-0.033660237263987786,0.09304032335822107,-0.07647077356160109,-0.04441312012688752,0.06438187835542657,-0.0004594902488354111,0.01676099366284654,-0.014948820768752103,0.023503020155325315,0.047431288073011654,-0.159561453727865,-0.09118198174768996,0.15052953217740722,-0.004937815867127324,-0.060731268164297025,-0.09883340480829844,0.013908173957366123,0.07452476043083311,-0.034967497494921417,0.09464024383950541,0.010162137213634268,0.0273814067574468,0.04387744611047005,0.09971748728482227,0.14689187496681252,-0.16681201569522386,-0.011033280220430965,-0.06514800669679709,-0.0829606745326298,-0.0048204113377733095,0.022483115208000205,0.00883820563343536,0.19956920160157918,-0.020061472944476418,-0.18759764308901658,-0.10643779395277374,-0.08481733362734069,0.22196881276227343,-0.027097833657841672,0.20179304407751292,0.03345625019289574,0.2520205018210931,-0.21372445629166892,0.07968211743337805,0.03862716750148861,-0.15762945060851036,0.09867700973131635,0.11260422310321636,0.13702324011752023,0.12787907755123915,0.21722970821069612,-0.1914526161200875,0.034669766567130264,-0.1428546956411515,0.03541274632739137,-0.11646937523325435,0.019530954024480383,0.01551370349008251,-0.03380890434842413,0.12086573435017497,-0.05330706219906362,0.1514419349473659,0.14453051161986516,0.21345496174269765,0.13699958329464237,0.02441754596717297,0.0624718327296402,0.042531935013648894,-0.1892526031528238,-0.11821473896476035,-0.06834806152404255,-0.03172797048823367,0.11677510728627266,-0.022611122191233273,-0.010576042298548343,-0.024079025409886254,-0.16787792713553645,0.07107732239254436,-0.03990417910113109,0.0017976120511244125,0.15922929917302872,-0.20332193060251583,0.0959673398638053,0.009765286389480123,0.05175264457548779,0.2451239961665227,-0.11065427871485783,0.05211624327388215,-0.059426864599211995,0.05297297245967677,-0.014150786943521851,-0.08994322751176055,-0.2214987344371094,0.01736964395103019,0.15969410843709153,0.27438288497624114,0.0984003870610977
Fe,-0.009875249484419037,0.08888757430701136,-0.04676858584886874,0.0964117175764625,0.29870454112838446,-0.028007886493098037,0.0681003489759413,0.01479687608413672,0.22945526831885205,0.18292171546673325,0.12402078938959309,-0.09784556362389984,0.06926228902814303,0.13237292819853833,0.021410370398719042,-0.22307085060418994,-0.08272930894328451,-0.04761105900474285,-0.052502650672886494,-0.06331069634502859,0.04050957668744971,-0.0630830195143912,-0.0019428101558489844,0.1422002608105244,0.01075746261859741,0.17406800592105184,-0.23897069100402327,0.18735606414677433,0.009165013158893124,-0.07247011950148963,-0.12151257115668691,0.07144501445224775,-0.1771867437925704,0.19106366822287085,0.2457648217074122,0.014188042127567892,-0.04443571775505997,-0.06026736257408257,-0.10597073256997185,-0.11279442052156852,-0.07691232404431422,0.01686471260710161,-0.17364475739057922,-0.13778433025635084,0.026332959438065233,0.25040017228634087,-0.06041309743797486,0.007422062271147997,0.200480470823585,0.08483734797562906,0.013027855496541266,-0.09168087932491246,0.031080406822708635,0.27237493690642195,-0.03983294406692936,0.16025517954254803,-0.06410403982419913,-0.08933644912900918,0.04907321627316,0.043547304198572244,-0.05053494120781543,0.015675732468960545,0.06147133296597899,0.32507719815057645,-0.03329792371187095,0.15552067510325684,-0.13744708194657684,0.2713553202762328,0.11523171119713815,0.082774739910186,0.20946335192855497,-0.037693638665612,0.10512676236560464,-0.15849932436384892,0.02014831467694582,0.04650040911447457,-0.1320050878046126,0.1677132900291604,0.29171742573704357,0.25340340846174997,0.1238703596404854,0.2596385758748131,-0.15185303153912397,-0.05173692873385896,-0.14754438048375135,-0.017787493381749075,0.0032682645703934355,0.0017907905757747666,0.06654531304471198,0.1458099051416559,0.14997002466208995,-0.22437061417588697,0.20473900386255792,0.09816922647685282,0.047896893137731655,-0.01076675610069027,-0.005150503604716775,0.13015337397382037,-0.03145384018449574,-0.14839707778258954,0.0006731393519230548,0.01588768613477776,0.06033193041520295,-0.04314527089959356,-0.022436786216582873,0.05954209543031766,-0.12635789082307136,-0.12173546667242408,-0.06716457733227557,-0.11229412057326571,-0.09460114873002826,-0.027324118577552157,0.036337273124520675,-0.2141915566532907,0.0020843701917092473,0.12789625834135745,-0.021572062527123667,-0.16085891193860807,-0.2603110770435455,-0.14651303169837165,-0.0006662537536090546,0.14661257956438384,-0.0708311517287709,-0.19307799545972504,-0.10377312096203203,0.10125778958350375,0.21902549390072448,0.08358744601294518
Co,-0.05965789359727098,0.1795885456188435,-0.02591288924307324,-0.03680999239992756,0.25218637907352637,0.07975447855123732,0.1505217898849256,-0.17058180214952307,0.030629534939193813,0.012634577668479705,0.0827711933957966,0.03505750869253377,0.18387142765020129,-0.037048275506114656,-0.03197555583998104,-0.21533601724568402,-0.08052324391944099,-0.0913132768390296,-0.034904152274167176,-0.06566912584770579,0.023496371771064214,-0.14386573290078689,0.18757356505808118,0.01420259932098218,-0.07065179777456575,-0.04433172416601804,-0.022251217943069952,0.24006681994073845,0.10431461414953673,0.025710503917568055,-0.1036016565306371,-0.1543201330204255,0.061055400991784754,-0.05446965362081229,0.038669828236201756,0.10147512555297208,0.013589878477170322,-0.12384010376569425,-0.05216061920537889,-0.2439320226858667,0.0863614022066355,-0.024562482678849622,-0.07625666460804241,0.010841414878160475,0.010794295401462803,0.06474257867118877,0.06118596053641913,-0.060944954464871116,0.2123642724208471,0.11873939270448289,0.15610559699811663,0.03982656304155428,0.07565009988828807,0.20185725237916557,0.0222681064691664,0.10871734378361055,-0.14205191625584776,0.025002231528521355,0.014825444203581803,-0.15249858172387434,-0.08923431850943915,0.09425248060869476,0.11481937350062352,0.19743239120722464,0.06554207721944176,0.012592905415070601,-0.0038762868678184465,0.08562683147047218,0.05811390470825116,0.007530857714695468,0.19398843744966077,0.00029140486515171404,0.16368953206780984,0.0012818394565484068,0.024176295674206958,0.05941439825009657,0.028282248548411517,-0.05614276867569963,0.18161703014476716,0.1190842091037195,0.0886324748754811,0.2177668315932789,-0.1419805070117033,0.048363318769839396,-0.0030831043008097544,-0.09475255472675653,-0.045574376969561556,-0.0648193192311152,-0.023015104358611944,0.05170943132280994,0.15239406391551344,-0.18756366622812573,-0.06284896468824229,0.12884184760808745,0.1221528889821403,0.06121061248826274,-0.05963630796688768,0.10103397434168812,-0.043494032331829434,-0.0543561845021447,-0.14423551408156754,-0.14900452716891904,0.05557501117989522,-0.04770990393158358,-0.0264629682934843,0.1350816903134778,-0.06305125469376353,-0.13771229434353693,-0.11918418646933647,0.013508761763149283,-0.05458215634809497,0.047405765880013356,-0.0004801306564758887,-0.08369432383460386,0.03538416520079573,0.11600220586592203,0.1515338081748469,-0.09643369558968115,0.056773681469379195,0.07638812577291636,-0.14801497933032806,-0.06793221295312882,0.0722841896989227,-0.24878446400685428,-0.0714033478983924,0.13652455648482772,0.14784046893856034,0.15649906574868164
Ni,0.07542632151761065,0.0727255184110482,0.062470097412529305,0.07891844246262698,0.040043306840346356,0.03900056380257735,0.03636331104522446,-0.08268870845470976,0.12653725416898481,-0.05237245038343524,-0.17471890855788105,-0.17331217664091647,-0.024072466793339683,0.004742273039342663,0.03561722497803564,0.07669553736343915,0.04039421277566155,-0.30925683603044274,-0.07771717540062419,-0.0876854682204023,0.03491105756117131,0.05008557915039499,0.14257517072715603,0.008377809096973039,-0.03742487836154206,0.04958070579324512,0.14866955551945873,0.1771572523341624,0.1774942310212459,-0.07548820015692696,-0.05870753545381989,0.0520204525786653,-0.03158077923520675,-0.057428891057086054,0.1334027678851421,0.027504947766561483,-0.06398709734249909,0.04454243137689137,-0.04434955891101424,-0.24817819180568781,0.057804956942900595,0.01790078666186962,-0.13022165916474365,-0.03702190187338298,-0.05325518410566042,0.2666014442351019,0.07091887675071205,0.02109312530737978,0.13787860776808558,-0.07370417917620865,0.08329103680336572,-0.015584519239212564,0.0725667387172105,0.017486627612960885,0.2054009368742181,0.0867566480754172,-0.06301847023353972,0.08762531020658684,-0.039120701163361575,-0.11045317962679184,-0.06514919354279558,0.10448970184928755,-0.0254812237397573,0.04149379146007337,0.1428067528797178,0.027797640243998414,-0.08717693478962062,0.13780098648023703,-0.006148998767579153,-0.07609113143625507,0.07369363144811775,-0.07631167153100926,0.23184541723732444,-0.09327464056375939,-0.06587892090292587,-0.05963210720186819,-0.00016557309167037178,-0.0387359011864917,0.32194270407495745,-0.06583924474742767,0.009531980598076827,-0.033480016939205055,-0.14214213351840865,-0.11309220497186198,0.043524062811893235,-0.0931508591652255,-0.04920961775595784,-0.14789175972696902,0.029566480693101915,-0.07147773306824122,0.12386132358461434,-0.17686333793149703,-0.0786125670651102,0.06586835839003309,0.035842096404762866,-0.03579611557628679,-0.11435111184914055,0.08766315693504263,-0.020244019658569985,0.0499054697894728,-0.13527313650840106,-0.1600556813003708,0.020157161478848985,0.04360343681265094,0.03286002733883246,0.18562218477766826,-0.13019473682323382,-0.11315278369339858,-0.0660214380429275,0.04712969379296628,-0.0757839559242359,-0.06604640311275342,0.06193807766045486,-0.06820213770292431,0.06689680324335115,0.0786872674088218,0.04338299187579101,-0.04304708324694153,0.07789397512354039,0.004328322565545092,-0.003362360916771164,-0.041284436718789314,0.06732189842717662,-0.1756247602722008,0.051925675479490896,-0.05173898185603805,0.079074957313901,0.010114404302121476
Cu,-0.15268930162822417,0.02830016387769711,-0.045724771174418935,0.0972123047837166,0.049065957129451464,-0.15747810310086235,-0.08269165652797773,-0.05894218910796044,0.1089263788583279,-0.05099304367212974,-0.09630319379718295,-0.00685755923300986,0.13560746546888552,-0.16798958669534148,0.008026065403381853,-0.004748402209599605,-0.10744763115268544,0.004701626741730405,0.13194541374546154,-0.04953207471901775,-0.058049859466685234,-0.05618000916408295,0.0241038263419692,-0.18573745677936251,-0.10785722573035192,0.0034438902211560637,-0.14998785918224275,0.0515690888635703,0.11131172383639013,-0.1462907429014833,-0.09068294664105128,-0.11203774518841214,-0.017218378233543587,-0.08342652748159508,0.007628562073550945,0.09266571443642156,0.08000925148925805,0.05154818354782421,-0.03711336932034072,-0.12425861841794575,-0.04461518517589806,-0.024827453555771435,-0.07984716505858243,0.12268783532326925,0.008422535573415685,-0.024211422321235788,0.039839310380574304,-0.10029664839410268,-0.01348770750297606,0.11774444200131806,0.013348747463311822,-0.13972745453961857,-0.04624337525267167,0.06314090206208851,-0.007529857785598654,0.012347656118109836,-0.1698292972448111,0.08605514027010769,-0.027974007521787234,-0.10481718882080217,-0.20699823604636575,0.06204554515275202,0.13883996981631405,0.2160565643684514,-0.03511431603858353,-0.059767286079452926,-0.13388736871620677,0.02823097374556046,-0.012373315334221379,-0.008402418922545904,0.1717190478864212,-0.02644824693819429,0.05463452089595446,-0.030487527409152483,0.04576703044469999,0.1086808215976035,-0.0840860912742567,0.08551848419619268,-0.0579979105941292,0.09558453914322884,0.12965208743566412,0.09583362535437802,-0.21095937998295397,-0.06125556230716301,-0.08973886610858961,-0.10693562989169791,0.17879215067918885,-0.17258950726274136,-0.012759283340975125,0.1958238983252662,0.12896988238986629,-0.17037903595746634,0.007126882102933282,0.15034990190428257,0.0847579887446113,0.06790485218415841,-0.0680811079951734,0.04047099866608706,0.03325695616833349,-0.07737613012893943,-0.08890197626305081,-0.03870792693833657,-0.08115073644232218,0.0416143034341705,0.030122359549365926,-0.06303288860850237,0.15208038947271274,-0.18514484859449895,0.069003595750431,-0.08214878636978148,0.11300429223047868,-0.00954658658139209,-0.05967486939445048,0.033682477744594305,-0.05464072571806878,-0.16887518072053223,-0.04071927449558486,-0.15135975965825504,0.08073535040400093,-0.015972142341810935,0.06615569983871364,-0.05147897624057836,0.12585011713100666,-0.016867201459056253,-0.008665376959163267,0.07422386838552308,0.22647092221112003,0.03656541558133362
Zn,-0.008131052509082552,0.11296817493195757,-0.01064594175011264,-0.07152406639165938,0.04000654273465788,0.00380035974068349,0.030584553883355618,-0.19907222613756262,0.11842917600470562,0.09372654446699599,0.001293324073837504,-0.04395178195301061,-0.004236509306791562,-0.0504458448153096,0.042564863168115766,-0.11420510429786612,-0.08050741006063457,-0.0073048088105985036,0.005995616153575355,-0.05397729991058877,0.14879690572505938,-0.003774321226370376,0.10890685986872652,0.05524812521165739,-0.001804873938784579,-0.039284373855278186,-0.025900612572012018,0.04756712007560066,-0.01860536921600858,0.08311386079866974,-0.06092948803173559,-0.04275705313221691,-0.04138960517344659,-0.08062609063722642,0.05362844615434536,-0.07712761440373467,0.007790242986522688,0.09262277846785925,0.09103217851457938,-0.07046664717797989,0.028984854741041323,-0.08516616901120337,0.027659299604256993,0.03661220913292673,-0.05103420357487737,-0.010397691041546638,-0.02002853103546462,-0.02963790801950578,-0.036372087955213614,-0.14775098526581568,-0.03901403467619019,-0.031905820035499986,-0.06671673905264329,-0.05650575679893052,0.013287706729771604,-0.05859359144127445,-0.055558760667356634,-0.06959102753634143,-0.04727231217582995,0.01967946133311392,-0.0871184280264773,0.00797539895558787,-0.039900620528746315,0.07433054514114754,-0.0851368847295329,0.08431106173148942,-0.053300001902385145,-0.13191060770896518,-0.11672112400532494,-0.01348347886052842,-0.0352784960751725,-0.0018463629729107828,0.16152098440834842,-0.012787469131239907,0.062178957172935166,0.026840783574966158,-0.026881622851051085,0.019466896638778357,-0.07525578500809361,0.0725969611379786,0.10335963150502861,-0.015399237048776106,-0.011792188697256534,-0.06920429613892562,0.02304632012294087,0.04817293245250184,-0.003939900221247674,0.00424424077739011,0.16178348387954733,0.013281618101541815,0.01799174506953518,-0.09439185235279696,0.02543208313910734,0.06667912671905867,0.03235811910117272,0.01971240542855938,-0.029434360492341802,-0.04300222749911551,-0.020064086476664918,0.041426441396168676,0.07255720928991966,-0.02496031499025257,-0.11381527779402087,-0.0029991422576446706,-0.05817338955871345,0.08372225849169587,0.024587836992901436,-0.09903056025103565,-0.019503993760959147,-0.12252896566275431,-0.036933422174822005,0.08047590148179828,-0.0913270904762566,-0.09026590476161403,-0.0668671213330945,0.04016789099385383,0.021185260526879312,0.09800391288262432,0.04709903820539814,0.029309211299990222,-0.08035783864122237,-0.15675390957098806,-0.014277606698634392,0.050714935033601256,0.06575333635088856,-0.09683157805898594,0.10767022712455011,0.10517889410544236
Ga,0.03576467395196821,0.17353354305001964,0.06627029283201125,-0.09548102019310936,-0.008779412697683689,-0.044477066503226394,0.019994248523602726,-0.1457896789075848,0.20838902115503832,0.11893211757167135,0.07875853084983814,-0.15809731895018986,0.030956498761245003,-0.009357867686096677,0.16209924015647947,-0.1237789792680151,0.023026724348316666,-0.12480696767511713,-0.028439315810737664,-0.07992303966911599,0.05168118127404348,-0.08622025292627628,0.15532309480747808,0.04444279187302049,-0.11367430779983052,-0.15696615636667832,0.03794559747720663,-0.05066085309234374,-0.01592477523062294,-0.09801064386879076,-0.03292260826380781,-0.07648974846146349,-0.09687768361519844,-0.1348511752211126,-0.032836545465207714,-0.07561956807142439,-0.0236741246467522,0.038854369128979896,-0.05555313140228653,-0.06844897465461469,0.06597407932284621,0.08151851334365333,0.008995151890627372,-0.008035917931951051,0.03646937489705355,0.055035445540031064,0.010713459227663397,0.08747193157016876,-0.06046200572317952,-0.12818715945555426,0.0032223580931043275,-0.004712311638422756,0.014069014221672956,-0.04113423150641247,-0.059849602579320205,-0.006377185843142359,0.026112337671291425,-0.013589842278632105,-0.10314925949710399,-0.03970669867429718,-0.07794209135486765,0.06632805709038433,0.04364241691856802,0.020523621569115268,-0.07348928706126094,0.14411742815618786,0.10620558758741311,-0.014984361928049444,-0.11510205871172266,0.019590586300149423,-0.08499443655392028,-0.027359132392064653,0.19167596142739202,-0.003218788722630758,0.07917855896880661,-0.03147335516760418,0.01433455796484355,0.01070892008408128,-0.055330292710588064,0.11046228399811774,-0.0793842025970016,-0.13314680378819962,-0.11486871988274289,-0.05050656019666419,-0.039027219174674575,0.095400078968448,-0.025006730222413037,0.01396566519716139,0.18919299156230518,-0.025169715619251853,-0.05772264039968854,-0.13867155520037447,-0.009144952981794102,0.0037150845254634844,-0.008219926329785049,0.041347895888656366,0.0035753921218557947,-0.08402046677851327,-0.07341527494055004,0.143445842770882,0.08757435194221498,-0.04460078889197979,-0.16090484852485765,-0.007841439106252894,-0.07979965208150878,0.14001722777100095,0.1288823183799218,-0.02027830249032652,-0.0055827853641003886,-0.22484849327926412,0.07234206137930946,-0.014940333908792706,-0.15768705712586126,-0.07114300759302172,0.051252062503846535,0.08391654472564453,-0.0026374075221040198,0.06343545625340123,0.1121854480489235,0.08574636470255359,-0.10818184046121128,-0.013768998331582094,-0.06748200841870874,0.04950306857221431,0.20874537168072113,-0.01623281120784538,0.15530103867710449,0.1180854626374185
Ge,0.12262440812789302,0.019502006070153097,-0.06285414986969964,-0.02798630163520802,0.025860706016558942,0.1430975157386371,-0.07883891513619679,-0.05506072626454633,0.1940361662222325,0.0481850544133072,0.08369202662566833,-0.16275564395245135,-0.02353511073935829,0.13292875932217552,0.04852513107218945,-0.01753413936398223,-0.030519434082998783,-0.0335115485074641,-0.18947063030903283,-0.12686888017618034,0.026194588177685843,-0.03377663953005136,0.05771874579690592,0.05203741207684083,0.01236682465292111,-0.14745848330460068,0.0639910041435709,0.052924232429076644,0.1314105792530958,-0.025242433630327306,0.05479677336878065,-0.15265882066173078,-0.05056017840718981,-0.045515355110004964,0.04951724316605366,-0.1831549172530692,-0.1035795124885254,-0.09122050137406963,0.07482927441827668,-0.12974206297254037,0.09483691564064824,0.002719039997985999,0.031593929709460664,0.009199481664380933,0.05916118854240445,0.10251306265033278,0.06732807165756415,-0.03151522334083553,0.10532439506408733,-0.001065000260385907,-0.044216087354386646,0.0031503143976245812,-0.0634825056465405,-0.1340262102705969,0.007724087459494812,0.06100055163150364,-0.009036359499501838,-0.20593334231654892,-0.06853484361258004,-0.05233775617955952,0.008114633034443685,0.035963865274051585,0.16780083117080705,0.11023930554967645,-0.018442247134988463,0.02921147680219542,0.1168388762131239,0.01973639536043024,-0.13328143673500814,0.08371858977734918,0.05538456187848298,-0.07825309803045091,0.04865106394296337,0.042563751036764304,-0.015516397368896784,0.020768030419634965,-0.10115190053230684,0.05862462737269786,-0.10641151571159763,0.0911581675381135,-0.012181331315111829,-0.11166554210049383,-0.12781834315635987,-0.15272150958927508,0.0776399052316872,0.08578136821063409,0.022270369757154143,0.04574946671002186,0.0889994237770989,0.05552428624345225,-0.012269448617578204,-0.17189338929042716,0.06585905161173192,0.1379353123288591,-0.11538498010568843,0.11099064357813278,-0.021324436904694686,-0.030448569534848906,-0.0059964872166825235,-0.010757170324758772,0.13272278678846472,-0.08408147959478648,-0.3010671103752367,-0.04772173989795057,0.05985451700161044,0.07496850585211375,0.15307820959507254,-0.12009619563770953,0.023566767095398053,-0.180416010580919,-0.0695145728113575,0.03942754071610363,0.03328891715763354,-0.02350889572180683,-0.00023844706848497155,0.08045775501155454,0.11647881078293336,-0.004645115474511987,0.02103729449562643,-0.08103703253651227,0.018177911030838267,0.007528468879949317,-0.12369425004180633,0.007938990489473764,0.10091929774136522,-0.036846906058676174,0.17245241958512617,0.11188645780251005
As,0.004520639360327803,0.2785376417851339,-0.09610906905456261,0.06048414016484219,0.1742623299885238,0.07524049559776629,-0.0008078252920614218,0.02794906088794766,0.15286747077270244,0.020449370677637874,0.23696859747608126,-0.051059197381296995,0.1079346080714137,0.1359793769716754,-0.12847502067740404,-0.08895029507453048,0.05982608459349206,-0.03459344409254352,-0.13544243510292542,-0.1464309128614689,0.02101751268978276,-0.04385236713779879,-0.01786103833979199,0.003445608124913852,-0.08995847004632954,0.09574480243224541,-0.09445817498308547,-0.011482768314639869,0.03902166787259277,-0.08585399070708023,-0.12086981165993055,-0.2237387431743615,0.03858111003108578,-0.09330654911467691,-0.0035216111486417023,-0.2914273247843144,-0.22685933433930805,-0.046435568772052814,-0.0837303290070595,0.009460465774800158,0.12989762455832266,0.06641490093334351,-0.04117401062084962,-0.00438665030372836,-0.005348446488911818,-0.006469320693101983,-0.018899553585494666,0.024957415857669467,0.2759924910033038,0.17790089312996402,-0.020514337210816046,-0.04357217792638619,0.1290121213955397,-0.0801212750533751,0.05518760495112318,0.06547846842953929,0.058094203618955204,-0.18388463302471628,0.019054338513398036,-0.13075884401095267,-0.11006473729450851,0.10433776453871196,0.20666429539372222,0.30866497432440626,0.09341927911143896,-0.17758774828191617,0.04858191835849397,0.03781158417247578,-0.09246848235243968,0.09384578529111151,0.05590991744436907,-0.07950624912032662,0.10156085730433856,0.09179899393036643,0.08099336261999937,0.015372741396887444,-0.038153580793356366,-0.030955331410003232,-0.0852367328465886,0.05056261844591446,0.13461788870952893,-0.08823977986055123,0.02627048675590532,-0.05303698168136964,0.03781389328159593,-0.08606651778114219,-0.12051152239367895,0.12628016872149367,-0.023234954388123265,0.02481526890138455,-0.024524628471588567,-0.23714287183317914,-0.05283788691843697,0.271474801436747,0.11109180701514548,-0.004561228897595482,-0.056800656536308516,-0.09883979364419448,-0.05846880370050015,-0.19245965776366378,0.16432614780532637,-0.11688694620610525,-0.10636187478788525,-0.23706324761218572,0.22017471262153251,0.022305738678575632,-0.03596573301050892,0.07718332726542788,-0.0019308456412891306,0.08680281622271092,0.11987944845866878,0.03346861566119741,0.062154913312075975,-0.08474503847975157,0.03966521312300828,0.04937018910850502,0.18340406553804692,0.08380543624043385,0.03677141321777237,-0.015448188025052538,0.009463434123647162,-0.04246651754525717,0.07128935042329591,0.1288576859605308,-0.013965452969210642,-0.17834755715447803,0.25095816735837917,0.07683149665281588
Se,0.010757070168808077,0.13426613209869578,-0.02346619702281814,0.0483782119556656,0.04235828949056312,-0.04092390579443355,-0.17165132797235425,-0.04096006819065348,0.1030136684375969,-0.07271877495289479,-0.011566735502786174,-0.15487269865389777,0.023963207903470878,0.12451416500405589,0.0431552727936935,0.07301197396088968,0.09093402854965096,0.022558759789026432,-0.13350503050318283,0.08634043510205935,0.07479991770812575,-0.11719335976602449,-0.06377115085236999,-0.04645299684755926,0.005219854706893028,-0.02768094716023486,0.10620706811313212,0.0232802767514787,0.09320109304243171,-0.11578198664030737,0.024673836561513625,-0.27113904488600943,-0.11317489332406191,0.03607165679211258,0.17787341639660031,-0.1382545248467369,-0.23335405804780213,-0.10231657274190448,0.015050762383847767,-0.22453066802846966,-0.020506655148276397,0.2684019347530952,-0.060990896607154683,0.012116036546956097,-0.044305665321635795,0.08289139246910215,-0.12781980384246458,0.06001389741836543,0.04181958460883137,0.009762347193415405,-0.1221738957510142,0.06692361210844576,0.14336971665362594,-0.026663993314108837,0.03862446382517242,0.08848985390675618,0.11656772499770343,-0.0740949984606965,-0.028818971557857755,0.03292900222471004,-0.11986934161551073,0.015471398391242437,0.14071843682265683,0.08007510446165925,0.07083773194887598,-0.0120309720545052,-0.0064168945825467515,0.0026669955659170785,-0.16077920089254136,0.06811057720000167,0.006578441464832062,-0.08344770802971725,0.15590071579182652,0.08420931313499559,-0.008769988399699339,-0.030767177619604798,-0.009923630257120081,-0.13634930009884563,0.06280614506000558,-0.043878365723599225,-0.03871736201138877,-0.25099198322030836,-0.03187975290457724,0.011316434882899887,-0.02093304227553601,-0.04237945697701413,-0.03376957770199888,-0.09896659933367052,0.0903062299864235,0.03751288358218974,0.06730413914496795,-0.19761565485717078,-0.1214198800390031,0.06701830064382615,-0.12073238265171098,0.03312499585004565,-0.002378295222458305,-0.01722622709938024,-0.06459259112922254,-0.04041290849211337,0.05453534709609784,-0.12125768156130945,-0.09831831199213788,-0.2154310428094164,0.19068664147163553,0.1998177160097155,-0.0555891227990513,0.05446812971707412,0.07314007544390456,0.017744317877184265,-0.0979984431544032,0.06898620729380268,0.09191971126007469,-0.1654934882333847,0.038001243602337816,0.3366647821000249,0.12397591577139098,-0.04893588515575106,0.0099640694734427,0.037188393253361846,0.06861353438411916,0.08536364115573271,-0.004950976567920394,0.13967372025324692,0.049733026465247715,-0.36911640779312616,-0.028894594362400525,0.020151870440395826
Br,-0.04114346238800587,0.1306987204016864,-0.12749032632199367,0.062075063933855805,-0.16018103400726738,-0.09269776167474733,-0.04720574267879139,-0.16865460336875554,0.22837104472992434,-0.025243532275876182,-0.17130389552130565,-0.0262497085848557,0.0258653193463612,0.03576832483904006,0.0996386291375816,0.33937888756925766,0.06684246752190723,0.057238075802767276,-0.05464706659735634,0.025032133306415797,0.15770156483286368,-0.06065400421769734,-0.06495593366363125,0.09190731052317593,-0.09562707955215981,0.06456341532898474,0.08168853429815451,0.027858921969775238,-0.06299852044439488,-0.09729172828324939,-0.06121215625417968,-0.1277096374192564,-0.17690796378238716,-0.0774813859145268,0.010406747370890186,-0.2861167365047502,-0.0759476736200369,0.06693642967596225,0.029047580028163888,-0.12820351935914692,0.017976181724181105,0.057133838820404,-0.07881194083032685,-0.0969933958884507,0.04529955575237109,-0.0002829293549547449,0.04229397166926713,-0.06315159763032853,0.0959914814193895,-0.059731178563682145,-0.28720439936246267,0.11875442865022727,0.18170360404471597,-0.07720829068984351,0.03282248300702114,-0.059801101608057655,0.06100616926445366,-0.03261669524994231,-0.05432532502494199,0.02128580506843999,0.04376538609667076,-0.03166151332602885,0.21341298098387967,0.07932541060304817,-0.10247599367907818,-0.0836717695029824,0.12061410181708859,-0.020893436418813752,-0.0807042678418712,-0.062164275343243605,-0.22190957863930458,-0.035650103143952706,0.0769286788970121,0.09004401833877866,-0.10853883102939457,0.15608709156547704,-0.10056347403318737,0.0510308079342436,0.005032433325395922,-0.2657621541666137,0.04894038604998495,-0.07962377357592638,-0.026119902418151403,-0.004883151398210445,-0.07237700803775925,-0.23205426026364007,0.05229527247683778,-0.10781078642249933,0.09882023240669574,0.0462778314564478,-0.07889833508644747,-0.34172704504609525,-0.07372080118069378,-0.03943724454829812,-0.07065068456592746,-0.006043204869700846,-0.07743517178050155,0.04353617890351106,0.11997269556532722,-0.03326172316615969,0.07900537802985691,-0.22931470316677685,-0.15306176469971064,-0.1231488081490706,0.1567123054713623,0.21021939327503178,0.16548854582700262,0.04617849154244861,-0.020480258786132938,-0.0637700153704938,-0.06689515578736892,0.05647638833726619,-0.15084537074891669,-0.11081675203121767,-0.021928683493733725,0.1841470426004092,0.11804002318097796,-0.01384990118831868,-0.06251632417404618,-0.07381106844989922,0.01646016949465554,-0.013776132905782744,-0.03050429656013151,0.1021312024554628,0.159234708908541,-0.2409472828498523,-0.001540958968555209,0.005121707281608796
